GID_2,year,period,rainfall_mm,ndvi_value
MWI.20.8_1,2023,4,283.627249095,0.6078323
MWI.20.8_1,2023,5,203.645814898,0.573427132
MWI.20.8_1,2023,6,98.825567961,0.657896114
MWI.20.8_1,2023,7,7.4919101,0.617431266
MWI.20.8_1,2023,8,13.108560483000002,0.562823514
MWI.20.8_1,2023,9,3.002995571,0.513763049
MWI.20.8_1,2023,10,0.418071707,0.49884186
MWI.20.8_1,2023,11,4.509560426,0.444735401
MWI.20.8_1,2023,12,2.382920424,0.420032817
MWI.20.8_1,2023,13,0.0,0.398921964
MWI.20.8_1,2023,14,0.0,0.377633333
MWI.20.8_1,2023,15,0.0,0.351462791
MWI.20.8_1,2023,16,0.0,0.336877778
MWI.20.8_1,2023,17,0.0,0.330205426
MWI.20.8_1,2023,18,16.096942266,0.332483721
MWI.20.8_1,2023,19,14.130442859,0.342347804
MWI.20.8_1,2023,20,27.249460598000002,0.325149612
MWI.20.8_1,2023,21,36.389627258000004,0.364890181
MWI.20.8_1,2023,22,145.115319011,0.483170801
MWI.20.8_1,2024,0,244.967563326,0.118447804
MWI.20.8_1,2024,1,139.100660969,0.592662532
MWI.20.8_1,2024,2,85.1775995,0.605794315
MWI.20.8_1,2024,3,172.072516127,0.590377003
MWI.20.8_1,2024,4,58.540953195,0.641293023
MWI.20.8_1,2024,5,49.649991036,0.651948579
MWI.20.8_1,2024,6,136.56210263900002,0.65814031
MWI.20.8_1,2024,7,9.321204026,0.626889664
MWI.20.8_1,2024,8,12.012740454,0.552200775
MWI.20.8_1,2024,9,2.573899269,0.514244186
MWI.20.8_1,2024,10,8.506700198,0.478496641
MWI.20.8_1,2024,11,0.506818692,0.429210853
MWI.20.8_1,2024,12,3.500070731,0.422924031
MWI.20.8_1,2024,13,0.0,0.38878708
MWI.20.8_1,2024,14,1.704408451,0.366866408
MWI.20.8_1,2024,15,2.055973185,0.35785969
MWI.20.8_1,2024,16,0.079448166,0.334426098
MWI.20.8_1,2024,17,1.3356453449999999,0.322271059
MWI.20.8_1,2024,18,35.98122152,0.315891473
MWI.20.8_1,2024,19,21.02039663,0.301681395
MWI.20.8_1,2024,20,21.011061215,0.310908527
MWI.20.8_1,2024,21,46.019704944,0.3042677
MWI.20.8_1,2024,22,51.626956027,0.303374677
MWI.20.8_1,2025,0,222.994257917,0.282093798
MWI.20.8_1,2025,1,218.030261984,0.313848579
MWI.20.8_1,2025,2,141.184142424,0.597774677
MWI.20.8_1,2025,3,73.859325978,0.412110336
MWI.20.9_1,2022,0,202.414664917,0.339346623
MWI.20.9_1,2022,1,183.53004247299998,0.620287682
MWI.20.9_1,2022,2,223.68039412500002,0.622155629
MWI.20.9_1,2022,3,186.090697187,0.586278146
MWI.20.9_1,2022,4,129.049019945,0.550490464
MWI.20.9_1,2022,5,154.17023195299998,0.699704901
MWI.20.9_1,2022,6,97.801734372,0.715407947
MWI.20.9_1,2022,7,4.977723167000001,0.663642042
MWI.20.9_1,2022,8,4.6150075820000005,0.599403448
MWI.20.9_1,2022,9,7.677840689,0.568148477
MWI.20.9_1,2022,10,3.130057447,0.505814967
MWI.20.9_1,2022,11,0.0,0.444205046
MWI.20.9_1,2022,12,0.0,0.439161589
MWI.20.9_1,2022,13,0.498204435,0.407877483
MWI.20.9_1,2022,14,0.0,0.36571894
MWI.20.9_1,2022,15,0.0,0.337147739
MWI.20.9_1,2022,16,1.3042080883,0.310321457
MWI.20.9_1,2022,17,5.75e-07,0.299527152
MWI.20.9_1,2022,18,0.0,0.282324901
MWI.20.9_1,2022,19,7.261587688,0.280154967
MWI.20.9_1,2022,20,53.051222658,0.307038146
MWI.20.9_1,2022,21,70.668308332,0.330833997
MWI.20.9_1,2022,22,144.952367686,0.286828212
MWI.20.9_1,2023,0,159.406221854,0.393878146
MWI.20.9_1,2023,1,175.705917705,0.564874437
MWI.20.9_1,2023,2,178.072344094,0.612051656
MWI.20.9_1,2023,3,124.233626146,0.633585298
MWI.20.9_1,2023,4,208.203683319,0.589650464
MWI.20.9_1,2023,5,177.012380067,0.636721457
MWI.20.9_1,2023,6,11.621075948,0.612713377
MWI.20.9_1,2023,7,1.483538876,0.664507057
MWI.20.9_1,2023,8,11.270875113999999,0.575905298
MWI.20.9_1,2023,9,0.365769636,0.532880186
MWI.20.9_1,2023,10,0.0,0.50259245
MWI.20.9_1,2023,11,0.120606752,0.444657483
MWI.20.9_1,2023,12,0.0,0.422887798
MWI.20.9_1,2023,13,0.264753296,0.395643559
MWI.20.9_1,2023,14,0.234743368,0.365882119
MWI.20.9_1,2023,15,0.0,0.338825695
MWI.20.9_1,2023,16,0.0,0.322925166
MWI.20.9_1,2023,17,0.0,0.30972543
MWI.20.9_1,2023,18,21.227925739999996,0.30198
MWI.20.9_1,2023,19,12.818419139,0.322408477
MWI.20.9_1,2023,20,14.000484887,0.31373174
MWI.20.9_1,2023,21,31.455402210000003,0.326590728
MWI.20.9_1,2023,22,133.092601002,0.38021947
MWI.20.9_1,2024,0,240.311119121,0.170412185
MWI.20.9_1,2024,1,98.08037058,0.614769801
MWI.20.9_1,2024,2,82.943087162,0.656934702
MWI.20.9_1,2024,3,153.343305404,0.677765695
MWI.20.9_1,2024,4,64.098329908,0.67929351
MWI.20.9_1,2024,5,17.445026402,0.673676954
MWI.20.9_1,2024,6,70.33415458799999,0.65350755
MWI.20.9_1,2024,7,3.314692179,0.605992053
MWI.20.9_1,2024,8,9.988564945,0.533283024
MWI.20.9_1,2024,9,1.863841534,0.502406897
MWI.20.9_1,2024,10,4.272091399000001,0.465094172
MWI.20.9_1,2024,11,0.786047254,0.41405894
MWI.20.9_1,2024,12,0.0,0.405577483
MWI.20.9_1,2024,13,0.0,0.366329272
MWI.20.9_1,2024,14,2.244313366,0.340794702
MWI.20.9_1,2024,15,2.9724349180000003,0.335953377
MWI.20.9_1,2024,16,0.727404231,0.310355762
MWI.20.9_1,2024,17,1.812027115,0.289881192
MWI.20.9_1,2024,18,35.004168666,0.293368212
MWI.20.9_1,2024,19,9.495913551,0.280771788
MWI.20.9_1,2024,20,26.232686772,0.291027682
MWI.20.9_1,2024,21,42.600279216,0.280754907
MWI.20.9_1,2024,22,44.237649784,0.28232755
MWI.20.9_1,2025,0,206.952364061,0.257308742
MWI.20.9_1,2025,1,247.108348664,0.287572053
MWI.20.9_1,2025,2,125.229734968,0.653291258
MWI.20.9_1,2025,3,87.122434399,0.67479245
MWI.21.10_1,2022,0,147.181561462,0.688565591
MWI.21.10_1,2022,1,129.632345195,0.372686022
MWI.21.10_1,2022,2,104.63739204,0.041017778
MWI.21.10_1,2022,3,60.592538839999996,0.329231183
MWI.21.10_1,2022,4,213.0294075,0.402064516
MWI.21.10_1,2022,5,124.79536629,0.331343478
MWI.21.10_1,2022,6,174.65217587,0.552084946
MWI.21.10_1,2022,7,7.308548927,0.62684086
MWI.21.10_1,2022,8,5.037841797,0.663632258
MWI.21.10_1,2022,9,6.431344986,0.681912903
MWI.21.10_1,2022,10,22.118634223999997,0.709015054
MWI.21.10_1,2022,11,22.804491996,0.735731183
MWI.21.10_1,2022,12,21.990199085,0.722546237
MWI.21.10_1,2022,13,0.0,0.720431183
MWI.21.10_1,2022,14,3.9005301,0.671793548
MWI.21.10_1,2022,15,8.673107386,0.641670968
MWI.21.10_1,2022,16,8.185825825,0.641654839
MWI.21.10_1,2022,17,5.829449654,0.596187097
MWI.21.10_1,2022,18,8.553895712,0.604656989
MWI.21.10_1,2022,19,79.441829676,0.651204301
MWI.21.10_1,2022,20,33.980168341,0.607850538
MWI.21.10_1,2022,21,89.950291634,0.679882796
MWI.21.10_1,2022,22,88.824683427,0.71336129
MWI.21.10_1,2023,0,89.686916834,0.776080645
MWI.21.10_1,2023,1,85.09965134,0.780989247
MWI.21.10_1,2023,2,108.254105571,0.773222581
MWI.21.10_1,2023,3,161.28853225,0.741466667
MWI.21.10_1,2023,4,192.800715448,0.798824731
MWI.21.10_1,2023,5,1.633486986,0.3767
MWI.21.10_1,2023,6,37.055805203,0.402889247
MWI.21.10_1,2023,7,16.804697513,0.598605376
MWI.21.10_1,2023,8,6.813735009,0.683511828
MWI.21.10_1,2023,9,6.308912277,0.700711828
MWI.21.10_1,2023,10,3.35441184,0.6817
MWI.21.10_1,2023,11,10.118080377000002,0.688653763
MWI.21.10_1,2023,12,22.641191963,0.675283871
MWI.21.10_1,2023,13,4.545036793,0.655255914
MWI.21.10_1,2023,14,8.695175409,0.657111828
MWI.21.10_1,2023,15,3.614114285,0.646311828
MWI.21.10_1,2023,16,3.068646431,0.68958172
MWI.21.10_1,2023,17,0.0,0.664646237
MWI.21.10_1,2023,18,87.04337835300001,0.711747312
MWI.21.10_1,2023,19,0.0,0.711943011
MWI.21.10_1,2023,20,28.336735728,0.668634409
MWI.21.10_1,2023,21,25.674016001,0.615112903
MWI.21.10_1,2023,22,102.57048035,0.62812043
MWI.21.10_1,2024,0,132.03549003199998,0.664673118
MWI.21.10_1,2024,1,67.48013305,0.80108172
MWI.21.10_1,2024,2,0.0,0.78677957
MWI.21.10_1,2024,3,117.48934555,0.792097849
MWI.21.10_1,2024,4,84.329097757,0.820263441
MWI.21.10_1,2024,5,0.0,0.81862043
MWI.21.10_1,2024,6,91.107886312,0.799747312
MWI.21.10_1,2024,7,6.25842762,0.774862366
MWI.21.10_1,2024,8,11.915361404,0.744560215
MWI.21.10_1,2024,9,12.908670664,0.756774194
MWI.21.10_1,2024,10,24.623261454999998,0.752451613
MWI.21.10_1,2024,11,10.766149997,0.733595699
MWI.21.10_1,2024,12,5.933421135,0.738554839
MWI.21.10_1,2024,13,8.149236679,0.697524731
MWI.21.10_1,2024,14,7.1436998618,0.729313978
MWI.21.10_1,2024,15,18.564783662,0.72674086
MWI.21.10_1,2024,16,5.440694809,0.683221505
MWI.21.10_1,2024,17,23.562409644,0.722149462
MWI.21.10_1,2024,18,21.22848892,0.747243011
MWI.21.10_1,2024,19,43.865407467,0.771947312
MWI.21.10_1,2024,20,54.814315802,0.741005376
MWI.21.10_1,2024,21,16.728478194,0.758110753
MWI.21.10_1,2024,22,33.76756477,0.731858065
MWI.21.10_1,2025,0,98.143531793,
MWI.21.10_1,2025,1,250.413069727,
MWI.21.10_1,2025,2,183.76442051200002,
MWI.21.10_1,2025,3,178.425285159,
MWI.21.11_1,2022,0,140.406364278,0.482098798
MWI.21.11_1,2022,1,121.585614053,0.686565865
MWI.21.11_1,2022,2,83.051788972,0.65392476
MWI.21.11_1,2022,3,43.396222433,0.717297115
MWI.21.11_1,2022,4,153.38483175,0.677563702
MWI.21.11_1,2022,5,112.55574385599999,0.713664183
MWI.21.11_1,2022,6,90.24035644,0.741234856
MWI.21.11_1,2022,7,4.436621984,0.731686058
MWI.21.11_1,2022,8,1.095148027,0.706288221
MWI.21.11_1,2022,9,11.463989258,0.672582692
MWI.21.11_1,2022,10,43.802665715,0.652858654
MWI.21.11_1,2022,11,26.433338364,0.629769712
MWI.21.11_1,2022,12,22.378813584,0.607107933
MWI.21.11_1,2022,13,2.991972605,0.560736298
MWI.21.11_1,2022,14,0.430577596,0.506094231
MWI.21.11_1,2022,15,4.599313418,0.44133149
MWI.21.11_1,2022,16,9.436665786,0.405036298
MWI.21.11_1,2022,17,7.14688619,0.346597115
MWI.21.11_1,2022,18,4.359862347,0.345590625
MWI.21.11_1,2022,19,80.777691694,0.399978365
MWI.21.11_1,2022,20,40.178119024,0.347314183
MWI.21.11_1,2022,21,133.85135524700001,0.389304087
MWI.21.11_1,2022,22,120.331420178,0.524655769
MWI.21.11_1,2023,0,95.445788072,0.688673317
MWI.21.11_1,2023,1,89.82287411,0.700185817
MWI.21.11_1,2023,2,112.979704627,0.73389351
MWI.21.11_1,2023,3,110.885483508,0.759628846
MWI.21.11_1,2023,4,115.56245550099999,0.730239904
MWI.21.11_1,2023,5,0.538859804,0.702279567
MWI.21.11_1,2023,6,28.930849551999998,0.691438221
MWI.21.11_1,2023,7,5.5532765390000005,0.696367308
MWI.21.11_1,2023,8,2.9356981710000003,0.629797596
MWI.21.11_1,2023,9,6.299714723999999,0.601367308
MWI.21.11_1,2023,10,10.713119506,0.539990865
MWI.21.11_1,2023,11,12.449286937,0.517217788
MWI.21.11_1,2023,12,20.435133616999998,0.492636298
MWI.21.11_1,2023,13,7.3956172460000005,0.466895673
MWI.21.11_1,2023,14,7.604994774,0.445500962
MWI.21.11_1,2023,15,1.7607889970000001,0.381098317
MWI.21.11_1,2023,16,2.446074804,0.37004351
MWI.21.11_1,2023,17,0.0,0.327963462
MWI.21.11_1,2023,18,48.961010736,0.371146635
MWI.21.11_1,2023,19,0.0,0.519034856
MWI.21.11_1,2023,20,27.507311104,0.470687019
MWI.21.11_1,2023,21,41.069882415,0.42230601
MWI.21.11_1,2023,22,118.946461591,0.420859135
MWI.21.11_1,2024,0,170.32881235899998,0.6223375
MWI.21.11_1,2024,1,40.795509017,0.715463221
MWI.21.11_1,2024,2,12.103785832,0.680546875
MWI.21.11_1,2024,3,81.399469374,0.62805
MWI.21.11_1,2024,4,67.632589655,0.745195913
MWI.21.11_1,2024,5,1.270148436,0.711780048
MWI.21.11_1,2024,6,40.276807462,0.664903125
MWI.21.11_1,2024,7,3.128026644,0.559943269
MWI.21.11_1,2024,8,4.442993482,0.533282933
MWI.21.11_1,2024,9,18.149357478,0.578583654
MWI.21.11_1,2024,10,45.357392671,0.534703125
MWI.21.11_1,2024,11,17.650292912999998,0.515752644
MWI.21.11_1,2024,12,12.414930979000001,0.435821635
MWI.21.11_1,2024,13,7.501140594,0.393138702
MWI.21.11_1,2024,14,5.8131177838,0.339836779
MWI.21.11_1,2024,15,12.923053273999999,0.341129327
MWI.21.11_1,2024,16,7.976921717,0.353296394
MWI.21.11_1,2024,17,14.719804922,0.325611298
MWI.21.11_1,2024,18,27.132759733,0.331129808
MWI.21.11_1,2024,19,52.098159927,0.355865865
MWI.21.11_1,2024,20,57.429739077,0.419139183
MWI.21.11_1,2024,21,26.073462326,0.480811779
MWI.21.11_1,2024,22,35.003007249,0.428390625
MWI.21.11_1,2025,0,105.12599984799999,
MWI.21.11_1,2025,1,223.275309888,
MWI.21.11_1,2025,2,149.75829251,
MWI.21.11_1,2025,3,130.346269886,
MWI.21.1_1,2022,0,190.20184805,0.56882971
MWI.21.1_1,2022,1,156.011107121,0.732322947
MWI.21.1_1,2022,2,114.44201087900001,0.690959179
MWI.21.1_1,2022,3,20.473416800000003,0.772650483
MWI.21.1_1,2022,4,152.769428879,0.569313527
MWI.21.1_1,2022,5,162.25784622100002,0.769871981
MWI.21.1_1,2022,6,154.64207968,0.770081159
MWI.21.1_1,2022,7,6.42234993,0.749099275
MWI.21.1_1,2022,8,5.402266979,0.726137198
MWI.21.1_1,2022,9,13.564968029000001,0.688733333
MWI.21.1_1,2022,10,40.444809276,0.663441063
MWI.21.1_1,2022,11,24.105145612999998,0.6307
MWI.21.1_1,2022,12,19.267651081,0.61406715
MWI.21.1_1,2022,13,4.160793463,0.565332367
MWI.21.1_1,2022,14,5.194120089,0.48506715
MWI.21.1_1,2022,15,9.390828292,0.419148309
MWI.21.1_1,2022,16,12.962362308,0.373969324
MWI.21.1_1,2022,17,5.093327522,0.326700483
MWI.21.1_1,2022,18,5.670807322,0.331322947
MWI.21.1_1,2022,19,85.200710061,0.416562802
MWI.21.1_1,2022,20,27.6981686,0.410424879
MWI.21.1_1,2022,21,146.666111949,0.474022464
MWI.21.1_1,2022,22,130.82685025799998,0.579382126
MWI.21.1_1,2023,0,108.121653562,0.729704106
MWI.21.1_1,2023,1,127.422413304,0.766568841
MWI.21.1_1,2023,2,140.280320386,0.755185749
MWI.21.1_1,2023,3,145.501512535,0.788327536
MWI.21.1_1,2023,4,127.118754541,0.775397585
MWI.21.1_1,2023,5,0.0,0.774487923
MWI.21.1_1,2023,6,63.909920092,0.75680628
MWI.21.1_1,2023,7,6.25481089,0.750788647
MWI.21.1_1,2023,8,4.671368003,0.691500242
MWI.21.1_1,2023,9,7.682285309,0.656536957
MWI.21.1_1,2023,10,10.745728175,0.593561111
MWI.21.1_1,2023,11,12.466140826,0.560792271
MWI.21.1_1,2023,12,19.627931314999998,0.534717633
MWI.21.1_1,2023,13,13.984984397000002,0.510630193
MWI.21.1_1,2023,14,15.592149337,0.469972947
MWI.21.1_1,2023,15,4.85610666,0.383311111
MWI.21.1_1,2023,16,4.024715106,0.371507488
MWI.21.1_1,2023,17,0.0,0.328275604
MWI.21.1_1,2023,18,61.034173334,0.358893478
MWI.21.1_1,2023,19,0.0,0.453189855
MWI.21.1_1,2023,20,29.984177271,0.44177343
MWI.21.1_1,2023,21,41.955332831999996,0.400302174
MWI.21.1_1,2023,22,126.224280041,0.448353865
MWI.21.1_1,2024,0,182.329204086,0.656027778
MWI.21.1_1,2024,1,53.269202545,0.740601932
MWI.21.1_1,2024,2,18.140417338,0.716773671
MWI.21.1_1,2024,3,76.64228439,0.686073913
MWI.21.1_1,2024,4,90.199612143,0.770852899
MWI.21.1_1,2024,5,0.705369075,0.728842512
MWI.21.1_1,2024,6,63.56173484,0.730288647
MWI.21.1_1,2024,7,6.207441966,0.638813043
MWI.21.1_1,2024,8,11.289924145,0.605471256
MWI.21.1_1,2024,9,21.27040545,0.600762802
MWI.21.1_1,2024,10,44.340801909,0.551458213
MWI.21.1_1,2024,11,19.273819387,0.505298551
MWI.21.1_1,2024,12,13.735117277,0.435982126
MWI.21.1_1,2024,13,7.543838501,0.394949034
MWI.21.1_1,2024,14,10.690997676,0.352616667
MWI.21.1_1,2024,15,27.014761689,0.35563744
MWI.21.1_1,2024,16,8.564156851,0.362752899
MWI.21.1_1,2024,17,16.552558581,0.358795169
MWI.21.1_1,2024,18,32.189189909999996,0.34637343
MWI.21.1_1,2024,19,35.401308928999995,0.387703865
MWI.21.1_1,2024,20,70.576937361,0.46999372
MWI.21.1_1,2024,21,28.946550843,0.503898792
MWI.21.1_1,2024,22,39.161336261,0.494002415
MWI.21.1_1,2025,0,119.38168772099999,0.588502174
MWI.21.1_1,2025,1,263.206911822,0.666963043
MWI.21.1_1,2025,2,159.799173982,0.759489372
MWI.21.1_1,2025,3,157.427713692,0.701513285
MWI.21.2_1,2022,0,170.334734527,0.504557895
MWI.21.2_1,2022,1,142.292858755,0.612315789
MWI.21.2_1,2022,2,93.406604447,0.570094737
MWI.21.2_1,2022,3,46.980076238,0.634389474
MWI.21.2_1,2022,4,152.985626052,0.628621053
MWI.21.2_1,2022,5,132.091920843,0.629836842
MWI.21.2_1,2022,6,152.33426062,0.644336842
MWI.21.2_1,2022,7,5.207934221,0.654973684
MWI.21.2_1,2022,8,2.701133489,0.627652632
MWI.21.2_1,2022,9,9.079724431999999,0.593857895
MWI.21.2_1,2022,10,37.928409103,0.586215789
MWI.21.2_1,2022,11,22.072105647,0.592110526
MWI.21.2_1,2022,12,16.718290567,0.582915789
MWI.21.2_1,2022,13,3.430964867,0.552015789
MWI.21.2_1,2022,14,2.597060044,0.494084211
MWI.21.2_1,2022,15,6.396812359,0.447184211
MWI.21.2_1,2022,16,11.732575108,0.467031579
MWI.21.2_1,2022,17,4.494283835999999,0.4266
MWI.21.2_1,2022,18,4.460584461,0.424936842
MWI.21.2_1,2022,19,83.48841941399999,0.475263158
MWI.21.2_1,2022,20,37.445809763,0.426710526
MWI.21.2_1,2022,21,133.153099532,0.468857895
MWI.21.2_1,2022,22,116.972364735,0.556763158
MWI.21.2_1,2023,0,101.284395371,0.596942105
MWI.21.2_1,2023,1,109.83188650299999,0.612868421
MWI.21.2_1,2023,2,127.801462774,0.564031579
MWI.21.2_1,2023,3,135.159098623,0.653684211
MWI.21.2_1,2023,4,133.089715557,0.620457895
MWI.21.2_1,2023,5,0.0,0.534394737
MWI.21.2_1,2023,6,45.940730112,0.595531579
MWI.21.2_1,2023,7,6.279647708,0.609878947
MWI.21.2_1,2023,8,2.335684001,0.572294737
MWI.21.2_1,2023,9,6.059708595,0.547768421
MWI.21.2_1,2023,10,8.043999354,0.503678947
MWI.21.2_1,2023,11,11.571685195,0.491184211
MWI.21.2_1,2023,12,17.792889142,0.483747368
MWI.21.2_1,2023,13,9.167362531,0.466368421
MWI.21.2_1,2023,14,10.637624224,0.458594737
MWI.21.2_1,2023,15,3.9761499860000002,0.427221053
MWI.21.2_1,2023,16,3.765273571,0.426489474
MWI.21.2_1,2023,17,0.0,0.403552632
MWI.21.2_1,2023,18,63.206552509999995,0.447642105
MWI.21.2_1,2023,19,0.6975921,0.475505263
MWI.21.2_1,2023,20,28.703691644,0.454168421
MWI.21.2_1,2023,21,39.68400451,0.430147368
MWI.21.2_1,2023,22,121.928860031,0.429057895
MWI.21.2_1,2024,0,168.922211413,0.526447368
MWI.21.2_1,2024,1,55.473426499999995,0.603226316
MWI.21.2_1,2024,2,12.748389044999998,0.567168421
MWI.21.2_1,2024,3,77.256440011,0.525757895
MWI.21.2_1,2024,4,79.062511438,0.625247368
MWI.21.2_1,2024,5,0.352684538,0.584847368
MWI.21.2_1,2024,6,59.99040039,0.578473684
MWI.21.2_1,2024,7,5.252230962,0.542236842
MWI.21.2_1,2024,8,6.355791171,0.522973684
MWI.21.2_1,2024,9,17.056653818,0.533905263
MWI.21.2_1,2024,10,38.915762606,0.527084211
MWI.21.2_1,2024,11,17.028858394,0.515873684
MWI.21.2_1,2024,12,9.110135395,0.474968421
MWI.21.2_1,2024,13,7.077320099,0.440878947
MWI.21.2_1,2024,14,7.650603206,0.419594737
MWI.21.2_1,2024,15,19.961798851,0.443268421
MWI.21.2_1,2024,16,7.813641627999999,0.475978947
MWI.21.2_1,2024,17,16.406030932,0.428221053
MWI.21.2_1,2024,18,26.494027293000002,0.426489474
MWI.21.2_1,2024,19,39.271562691,0.425526316
MWI.21.2_1,2024,20,69.655092874,0.425642105
MWI.21.2_1,2024,21,26.139860712,0.442715789
MWI.21.2_1,2024,22,38.724070865,0.419026316
MWI.21.2_1,2025,0,115.29939901,0.449626316
MWI.21.2_1,2025,1,257.823137671,0.518463158
MWI.21.2_1,2025,2,162.264801341,0.577031579
MWI.21.2_1,2025,3,164.640524711,0.597352632
MWI.21.3_1,2022,0,150.900793076,0.595930769
MWI.21.3_1,2022,1,128.574610386,0.725612821
MWI.21.3_1,2022,2,72.371198018,0.689787179
MWI.21.3_1,2022,3,73.486735658,0.751726923
MWI.21.3_1,2022,4,153.20182322,0.671775641
MWI.21.3_1,2022,5,101.92599550599999,0.756589744
MWI.21.3_1,2022,6,150.02644157900002,0.784958974
MWI.21.3_1,2022,7,3.993518511,0.784582051
MWI.21.3_1,2022,8,0.0,0.759079487
MWI.21.3_1,2022,9,4.594480832,0.729269231
MWI.21.3_1,2022,10,35.412008918,0.731173077
MWI.21.3_1,2022,11,20.039065679,0.698523077
MWI.21.3_1,2022,12,14.168930052999999,0.673832051
MWI.21.3_1,2022,13,2.701136271,0.644583333
MWI.21.3_1,2022,14,0.0,0.587326923
MWI.21.3_1,2022,15,3.402796427,0.523332051
MWI.21.3_1,2022,16,10.502787908,0.483417949
MWI.21.3_1,2022,17,3.895240148,0.393658974
MWI.21.3_1,2022,18,3.250361601,0.396475641
MWI.21.3_1,2022,19,81.776128772,0.477098718
MWI.21.3_1,2022,20,47.193450922000004,0.433914103
MWI.21.3_1,2022,21,119.64008714,0.452716667
MWI.21.3_1,2022,22,103.11787923,0.546238462
MWI.21.3_1,2023,0,94.44713719699999,0.654248718
MWI.21.3_1,2023,1,92.241359715,0.704012821
MWI.21.3_1,2023,2,115.322605139,0.729401282
MWI.21.3_1,2023,3,124.816684718,0.772724359
MWI.21.3_1,2023,4,139.06067658,0.76614359
MWI.21.3_1,2023,5,0.0,0.806147436
MWI.21.3_1,2023,6,27.971540130999998,0.745694872
MWI.21.3_1,2023,7,6.3044845259999995,0.738433333
MWI.21.3_1,2023,8,0.0,0.685721795
MWI.21.3_1,2023,9,4.437131882,0.66135641
MWI.21.3_1,2023,10,5.342270533,0.596938462
MWI.21.3_1,2023,11,10.677229564000001,0.583719231
MWI.21.3_1,2023,12,15.957846959000001,0.565111538
MWI.21.3_1,2023,13,4.349740664,0.550688462
MWI.21.3_1,2023,14,5.683099111,0.535933333
MWI.21.3_1,2023,15,3.096193314,0.454026923
MWI.21.3_1,2023,16,3.505832036,0.418971795
MWI.21.3_1,2023,17,0.0,0.356844872
MWI.21.3_1,2023,18,65.37893168,0.378911538
MWI.21.3_1,2023,19,1.395184199,0.524865385
MWI.21.3_1,2023,20,27.42320601,0.557478205
MWI.21.3_1,2023,21,37.412676175,0.550882051
MWI.21.3_1,2023,22,117.63344002100001,0.578203846
MWI.21.3_1,2024,0,155.515218726,0.552761538
MWI.21.3_1,2024,1,57.67765045,0.729548718
MWI.21.3_1,2024,2,7.356360753,0.723407692
MWI.21.3_1,2024,3,77.870595621,0.640107692
MWI.21.3_1,2024,4,67.925410755,0.761521795
MWI.21.3_1,2024,5,0.0,0.775882051
MWI.21.3_1,2024,6,56.41906595,0.769405128
MWI.21.3_1,2024,7,4.297019958,0.742264103
MWI.21.3_1,2024,8,1.421658198,0.685397436
MWI.21.3_1,2024,9,12.842902184,0.698369231
MWI.21.3_1,2024,10,33.490723293,0.661415385
MWI.21.3_1,2024,11,14.7838974,0.620362821
MWI.21.3_1,2024,12,4.485153516,0.549242308
MWI.21.3_1,2024,13,6.610801697,0.49095641
MWI.21.3_1,2024,14,4.610208733,0.416807692
MWI.21.3_1,2024,15,12.908836006,0.402146154
MWI.21.3_1,2024,16,7.063126405,0.423017949
MWI.21.3_1,2024,17,16.259503285,0.393170513
MWI.21.3_1,2024,18,20.798864679,0.38995
MWI.21.3_1,2024,19,43.141816459,0.408587179
MWI.21.3_1,2024,20,68.7332484,0.411921795
MWI.21.3_1,2024,21,23.333170568,0.429157692
MWI.21.3_1,2024,22,38.28680547,0.407307692
MWI.21.3_1,2025,0,111.217110315,0.503307692
MWI.21.3_1,2025,1,252.439363485,0.54639359
MWI.21.3_1,2025,2,164.730428688,0.68740641
MWI.21.3_1,2025,3,172.220578091,0.689542308
MWI.21.4_1,2022,0,166.69123469000002,0.377977165
MWI.21.4_1,2022,1,126.892902373,0.548751969
MWI.21.4_1,2022,2,98.932387884,0.520346842
MWI.21.4_1,2022,3,27.472894570999998,0.604419423
MWI.21.4_1,2022,4,160.474704747,0.567966929
MWI.21.4_1,2022,5,183.41120404,0.635505789
MWI.21.4_1,2022,6,86.85052829,0.662305526
MWI.21.4_1,2022,7,5.65314738,0.657042782
MWI.21.4_1,2022,8,3.81939443,0.644124934
MWI.21.4_1,2022,9,14.766914846,0.612920472
MWI.21.4_1,2022,10,45.710958692999995,0.590887664
MWI.21.4_1,2022,11,36.49341795,0.591003675
MWI.21.4_1,2022,12,43.219350599,0.574122047
MWI.21.4_1,2022,13,8.536008782,0.529375853
MWI.21.4_1,2022,14,4.76674419,0.48024042
MWI.21.4_1,2022,15,6.71102545,0.42514042
MWI.21.4_1,2022,16,14.539510302,0.380813123
MWI.21.4_1,2022,17,6.866308424,0.351703412
MWI.21.4_1,2022,18,6.640888109,0.349203412
MWI.21.4_1,2022,19,78.835367841,0.384317585
MWI.21.4_1,2022,20,29.167000137000002,0.351434383
MWI.21.4_1,2022,21,148.144020982,0.377335958
MWI.21.4_1,2022,22,123.18836577500001,0.454375853
MWI.21.4_1,2023,0,104.822581905,0.590651444
MWI.21.4_1,2023,1,90.19458102600001,0.615884777
MWI.21.4_1,2023,2,132.48149342,0.635923622
MWI.21.4_1,2023,3,132.912570525,0.687834908
MWI.21.4_1,2023,4,134.003044127,0.673689239
MWI.21.4_1,2023,5,0.0,0.641152231
MWI.21.4_1,2023,6,58.80737983,0.613253543
MWI.21.4_1,2023,7,3.605450948,0.620027034
MWI.21.4_1,2023,8,3.242095842,0.561814436
